fechamedida	valorobservado
2022-08-21	85.18730245980487
2022-08-22	82.70206334603759
2022-08-23	72.21093068875327
2022-08-24	70.18290627107216
2022-08-25	73.06752492742648
2022-08-26	74.82350813743219
2022-08-27	82.05232477446218
2022-08-28	78.65935607738886
2022-08-29	80.11099626758542
2022-08-30	73.90346587284712
2022-08-31	76.60190486989059
2022-09-01	80.58467001346884
2022-09-02	78.81380208333333
2022-09-03	76.34933237098521
2022-09-04	73.33301071552022
2022-09-05	74.98719712199767
2022-09-06	74.57185577088964
2022-09-07	73.25901378579003
2022-09-08	73.04781614203246
2022-09-09	75.20391688895128
2022-09-10	76.68516057585825
2022-09-11	73.7919987333087
2022-09-12	83.01923957856161
2022-09-13	80.27592778335006
2022-09-14	79.11106598984772
2022-09-15	74.64369796152742
2022-09-16	86.91117478510029
2022-09-17	76.41035827264032
2022-09-19	79.61601380759417
2022-09-20	79.60275894318447
2022-09-21	86.4197990926766
2022-09-22	80.61316382765531
2022-09-23	76.52075650118203
2022-09-24	80.44881288647989
2022-09-25	74.39710908573056
2022-09-26	72.78975453575241
2022-09-27	74.10343160947318
2022-09-28	78.56840031520882
2022-09-29	77.45091718474173
2022-09-30	82.26730124521073
2022-10-01	81.47778177027189
2022-10-02	73.61746648289687
2022-10-03	71.51662863859504
2022-10-04	77.63717584266404
2022-10-05	82.24959957287774
2022-10-06	82.4672452740459
2022-10-07	79.35832232496698
2022-10-08	82.69492708656531
2022-10-09	78.16253977036935
2022-10-10	75.8098633392751
2022-10-11	76.08926801273022
2022-10-12	77.87269807280514
2022-10-13	78.02853694896004
2022-10-14	80.99634387351779
2022-10-15	81.02338474660601
2022-10-16	86.14369501466275
2022-10-17	82.98710380008025
2022-10-18	83.1122291590158
2022-10-19	83.63419983229052
2022-10-20	86.74899610428528
2022-10-21	91.05050505050505
2022-10-22	81.31699956890358
2022-10-23	82.23656221000785
2022-10-24	83.38628638983302
2022-10-25	80.87689236399933
2022-10-26	86.70754311667588
2022-10-27	83.60989586973234
2022-10-28	87.90893774745177
2022-10-29	89.95792811839324
2022-10-30	78.52886456908345
2022-10-31	78.35802899358795
2022-11-01	76.43661006222972
2022-11-02	86.29461486025903
2022-11-03	84.15529203986375
2022-11-04	88.52677998717127
2022-11-07	78.8125
2022-11-09	83.46566791510612
2022-11-12	90.04332589996814
2022-11-13	78.44071506749361
2022-11-14	77.26136363636364
2022-11-15	81.9732283464567
2022-11-16	78.26315789473684
2022-11-18	87.46118721461187
2022-11-19	73.40105540897098
2022-11-21	80.69098277608916
2022-11-23	78.72536687631028
2022-11-25	78.50030731407499
2022-11-28	93.53448275862068
2022-11-29	85.462890625
2022-11-30	100.0
2022-12-01	81.73558624742874
2022-12-02	77.70048345671552
2022-12-03	85.02918287937743
2022-12-04	86.70317361543248
2022-12-05	80.44554455445545
2022-12-06	81.74936344514558
2022-12-07	90.81500104755919
2022-12-14	84.12283345892992
2022-12-15	77.55522811613184
2022-12-16	83.3355650776647
2022-12-18	78.20574760516452
2022-12-19	76.77624384169779
2022-12-20	75.6150706267791
2022-12-21	76.97991663508905
2022-12-22	76.60094807153631
2022-12-23	76.20165138598466
2022-12-24	78.42512315270936
2022-12-25	77.78508994529972
2022-12-26	78.71360126261203
2022-12-27	77.88704134796586
2022-12-28	77.65777610818932
2022-12-29	78.26200400584636
2022-12-30	76.51859337105901
2022-12-31	83.53406483075157
2023-01-01	87.30736873732442
2023-01-02	83.0228801307436
2023-01-03	85.018624
2023-01-04	81.21700141268964
2023-01-05	81.35248364857698
2023-01-06	81.2279802123552
2023-01-07	85.72552585318543
2023-01-08	84.92695138134877
2023-01-09	83.85722080756639
2023-01-10	87.05016575967974
2023-01-11	85.03772269067393
2023-01-12	85.31073131463249
2023-01-13	81.19473496553364
2023-01-14	81.58923236388026
2023-01-15	81.61086917616178
2023-01-16	81.0332005312085
2023-01-17	81.4554341922636
2023-01-18	81.80329363496496
2023-01-19	82.18617826891793
2023-01-20	79.75317299333527
2023-01-21	79.22341265365964
2023-01-22	78.56304000880525
2023-01-23	76.58451681793913
2023-01-24	76.99234336245013
2023-01-25	72.31241342567928
2023-01-26	69.41970939895984
2023-01-27	70.5872481428037
2023-01-28	70.14823103154305
2023-01-29	69.88201306766024
2023-01-30	72.89388134851139
2023-01-31	72.98653338167505
2023-02-01	71.35449485402226
2023-02-02	71.07908363408129
2023-02-03	69.02214193548387
2023-02-04	72.16594575339677
2023-02-05	74.03092095125584
2023-02-06	77.18909405654934
2023-02-07	72.03788383657148
2023-02-08	72.41654936657953
2023-02-09	75.91810344827586
2023-02-10	75.73617331527966
2023-02-11	77.26294567062818
2023-02-12	78.74374040548409
2023-02-13	77.11270513499205
2023-02-14	79.51082809393304
2023-02-15	79.28446913983767
2023-02-16	85.58084130230502
2023-02-17	77.8082949813719
2023-02-18	80.947952925576
2023-02-19	77.05500214224507
2023-02-20	79.16767515923567
2023-02-21	82.01343652585187
2023-02-22	84.09387087986924
2023-02-23	73.87368798320618
2023-02-24	72.35204714640199
2023-02-25	73.56377470146887
2023-02-26	73.41841789643844
2023-02-27	73.9385374376895
2023-02-28	74.0388199557226
2023-03-01	78.50692259282567
2023-03-02	78.93246390312063
2023-03-03	78.76463301331681
2023-03-04	80.67842950246384
2023-03-05	83.8211075830149
2023-03-06	80.21723881390159
2023-03-07	82.85350002753759
2023-03-08	85.14298178645436
2023-03-09	90.49727008007766
2023-03-10	84.0144214645053
2023-03-11	88.87657625505591
2023-03-12	84.48079207920792
2023-03-13	86.83988716502115
2023-03-14	82.97663875406688
2023-03-15	83.39571224915012
2023-03-16	80.50820283370619
2023-03-17	81.39697990765006
2023-03-18	82.5768169907599
2023-03-19	78.58881360435764
2023-03-20	76.71620147577799
2023-03-21	75.32403870639165
2023-03-22	77.87176485087502
2023-03-23	80.5091524074811
2023-03-24	85.91184201658017
2023-03-25	80.19355263157895
2023-03-26	81.27663622526636
2023-03-27	80.41514122923991
2023-03-28	78.3198752064599
2023-03-29	82.86621119660387
2023-03-30	77.40179644506294
2023-03-31	79.57318060138206
2023-04-01	81.12381376982358
2023-04-02	83.42305330385655
2023-04-03	75.3814420444174
2023-04-04	79.15101499909645
2023-04-05	77.06132190942472
2023-04-06	85.8097029446102
2023-04-07	81.86082832753715
2023-04-08	80.75841701122268
2023-04-09	77.04872779644744
2023-04-10	78.79438858450237
2023-04-11	79.39703232007689
2023-04-12	80.623159425559
2023-04-13	80.25508184925346
2023-04-14	81.40741857659832
2023-04-15	78.3868149324861
2023-04-16	89.1336623622473
2023-04-17	85.70725666086491
2023-04-18	81.12420984033888
2023-04-19	81.09508270507483
2023-04-20	84.92431718673987
2023-04-21	85.39130723291308
2023-04-22	86.670819883796
2023-04-23	82.6353315168029
2023-04-24	80.58814684876582
2023-04-25	79.790640089142
2023-04-26	81.37313798810764
2023-04-27	85.76982465323213
2023-04-28	81.17731496315284
2023-04-29	83.91832742389045
2023-04-30	83.6608226567768
2023-05-01	78.68836926814456
2023-05-02	74.14956986444213
2023-05-04	71.52381582429214
2023-05-05	71.52855084989916
2023-05-06	73.49274764150944
2023-05-07	72.33370114408503
2023-05-08	73.86697140178153
2023-05-09	75.82676606318779
2023-05-10	83.88830640187493
2023-05-11	81.28227840314942
2023-05-12	78.91680876979294
2023-05-13	78.62053106028087
2023-05-14	80.30640465793304
2023-05-15	85.83352601156069
2023-05-16	84.3422159887798
2023-05-17	78.10831394118891
2023-05-18	76.90945005330155
2023-05-19	80.10650740325993
2023-05-20	87.21218459929402
2023-05-21	86.63098912897598
2023-05-22	87.12203783377723
2023-05-23	89.28308276887493
2023-05-24	83.34688639740645
2023-05-25	85.087537702221
2023-05-26	88.42662442905555
2023-05-27	81.47377038443906
2023-05-28	84.25659189295553
2023-05-29	81.47816184351554
2023-05-30	84.7644343441517
2023-05-31	80.98462046204621
2023-06-01	88.22596456830755
2023-06-02	80.16985645933015
2023-06-03	74.02577319587628
2023-06-04	77.56677441845724
2023-06-05	80.50648428930899
2023-06-06	82.70351825889578
2023-06-07	84.46427135004693
2023-06-08	74.02498984152784
2023-06-09	80.9504347826087
2023-06-10	78.22827938671209
2023-06-11	79.49872340425532
2023-06-12	76.09560723514213
2023-06-13	71.66731784964908
2023-06-14	78.21983819908547
2023-06-15	79.08916739841942
2023-06-16	78.80193236714976
2023-06-17	76.56169588694087
2023-06-18	69.06718791412669
2023-06-19	71.32439824945295
2023-06-20	68.18409696662013
2023-06-21	73.15640419060493
2023-06-22	77.77163661581137
2023-06-23	79.46387657058389
2023-06-24	80.39168110918544
2023-06-25	81.3808695652174
2023-06-26	84.14523384505534
2023-06-27	76.8652050771006
2023-06-28	74.01930335382292
2023-06-29	73.14330844342332
2023-06-30	72.75994731734369
2023-07-01	73.03006106153124
2023-07-02	78.41659610499576
2023-07-03	82.25501899077591
2023-07-04	83.94952888759039
2023-07-05	81.92305524239008
2023-07-06	84.07276078142277
2023-07-07	87.46722825685362
2023-07-08	83.346328736489
2023-07-09	76.83772598562405
2023-07-10	75.77451278928136
2023-07-11	74.98925774481945
2023-07-12	76.44652425519755
2023-07-13	72.04230796261157
2023-07-14	79.2984332942232
2023-07-15	82.27934944450807
2023-07-16	75.09704641350211
2023-07-17	79.22700911350455
2023-07-18	76.56510638297873
2023-07-19	66.43973273352739
2023-07-20	64.25611266870966
2023-07-21	70.40809025866814
2023-07-22	76.47079037800687
2023-07-23	75.27334465195246
2023-07-24	70.77600953449243
2023-07-25	74.53293661776917
2023-07-26	79.22232387923147
2023-07-27	76.56001949589194
2023-07-28	74.67538936438895
2023-07-29	73.18249149262694
2023-07-30	74.19090231170767
2023-07-31	71.69754381216592
2023-08-01	72.1408207916197
2023-08-02	67.7598915639321
2023-08-03	69.0112285336856
2023-08-04	67.80705227343024
2023-08-05	67.95402298850574
2023-08-06	74.68577810871184
2023-08-07	75.67134416543574
2023-08-08	60.53387708955827
2023-08-09	72.00633383010432
2023-08-10	68.97231600270088
2023-08-11	70.96637490250455
2023-08-12	71.54480124304027
2023-08-13	77.02546555241166
2023-08-14	73.19430154333202
2023-08-15	85.35432745314223
2023-08-16	75.23615843270869
2023-08-17	75.6553010122536
2023-08-18	77.90752972258917
2023-08-19	81.1238164603059
2023-08-20	84.73951940850277
2023-08-21	86.67180188611331
2023-08-22	87.67721697448188
2023-08-23	78.17050274667965
2023-08-24	79.58788412605206
2023-08-25	73.07220216606498
2023-08-26	68.43374366401159
2023-08-27	68.16481892091649
2023-08-28	69.35486160397446
2023-08-29	69.49779735682819
2023-08-30	69.98125450612834
2023-08-31	68.134110787172
2023-09-01	68.91994069681246
2023-09-02	71.6679273827534
2023-09-03	76.27538349159971
2023-09-04	77.081573197378
2023-09-05	74.04044943820224
2023-09-06	68.06434519303558
2023-09-07	69.80277349768875
2023-09-08	72.48392156862745
2023-09-09	74.28
2023-09-10	76.33539412673879
2023-09-11	72.20697329376854
2023-09-12	67.83246883246883
2023-09-13	78.59892137382913
2023-09-14	85.34934934934935
2023-09-15	81.46280991735537
2023-09-16	79.75517890772129
2023-09-17	79.53459119496856
2023-09-18	68.5065952972663
2023-09-19	67.06511484030624
2023-09-20	66.02716037780179
2023-09-21	69.34928670041417
2023-09-22	67.65800655041161
2023-09-23	69.78795942125394
2023-09-24	70.45394543854503
2023-09-25	67.26853102407246
2023-09-26	66.89538461538461
2023-09-27	68.485011937395
2023-09-28	68.31338652482269
2023-09-29	66.75463425890317
2023-09-30	68.70966319873038
2023-10-01	65.53624139061988
2023-10-02	66.70860206047408
2023-10-03	67.40780580675869
2023-10-04	69.13042039059914
2023-10-05	67.96411012782694
2023-10-06	68.10574567296294
2023-10-07	68.11308471306864
2023-10-08	67.8930918416413
2023-10-09	64.6008662335499
2023-10-10	64.84582476347182
2023-10-11	67.66886936315446
2023-10-12	67.2958920824295
2023-10-13	66.36414059980652
2023-10-14	70.43582375478927
2023-10-15	70.2285382081261
2023-10-16	72.80826208966913
2023-10-17	72.09176689481029
2023-10-18	68.97289097025262
2023-10-19	67.44342697501165
2023-10-20	70.7798751950078
2023-10-21	72.20563794425978
2023-10-22	75.52139732454194
2023-10-23	72.26271634297794
2023-10-24	74.54465979940363
2023-10-25	75.64639623058234
2023-10-26	74.8860695070525
2023-10-27	78.17313637925112
2023-10-28	74.66398919533694
2023-10-29	74.50207795930066
2023-10-30	73.47037188393952
2023-10-31	73.37287780339551
2023-11-01	72.75274564357885
2023-11-02	72.86747123843898
2023-11-03	74.34110535405873
2023-11-04	69.33298755186722
2023-11-05	68.36310595692574
2023-11-06	71.67595466198894
2023-11-07	72.82557801366875
2023-11-08	70.5183208822483
2023-11-09	68.05679579776756
2023-11-10	71.52389791183295
2023-11-11	70.3578287281991
2023-11-12	71.33025962984762
2023-11-13	69.04772263766145
2023-11-14	69.44946150244164
2023-11-15	72.76017233125897
2023-11-16	70.55443956197252
2023-11-17	69.1045533541884
2023-11-18	71.75600177830468
2023-11-19	74.16915942786233
2023-11-20	73.32914060375306
2023-11-21	73.18037348956426
2023-11-22	74.00943261397742
2023-11-23	68.11943810610383
2023-11-24	67.00621688449311
2023-11-25	68.87055676779053
2023-11-26	66.14036491677336
2023-11-27	66.16708420320111
2023-11-28	67.39686462820423
2023-11-29	68.22001683265535
2023-11-30	68.17135880494111
2023-12-01	63.30093704019205
2023-12-02	65.62682481751825
2023-12-03	66.38474171394446
2023-12-04	66.26727058476948
2023-12-05	65.73735836292914
2023-12-06	64.49015789107602
2023-12-07	65.99236091092534
2023-12-08	65.71629016416445
2023-12-09	68.93751357613496
2023-12-12	65.63882211538461
2023-12-14	68.49194257251685
2023-12-15	68.34282750917504
2023-12-17	69.78434221146085
2023-12-18	67.5206757843926
2023-12-19	65.31861875874942
2023-12-20	67.0956165892815
2023-12-21	67.14466139779947
2023-12-22	67.52661596958175
2023-12-23	66.34333693573863
2023-12-24	65.28527607361963
2023-12-25	68.92869143177151
2023-12-26	67.27544910179641
2023-12-27	66.19552975829507
2023-12-28	67.08576051779936
2023-12-29	66.71385228848821
2023-12-30	65.8072299285414
2023-12-31	66.04171719621635
2024-01-01	66.98248823836906
2024-01-02	65.90571621850161
2024-01-03	61.716445817413216
2024-01-04	59.1218438538206
2024-01-05	62.97468568053329
2024-01-06	57.69324647480828
2024-01-07	59.41581864813436
2024-01-08	60.22626508277991
2024-01-09	59.26395476103612
2024-01-10	62.72119904446328
2024-01-11	63.673731269144795
2024-01-12	63.57721272977569
2024-01-13	63.265147842947165
2024-01-14	59.69108807387403
2024-01-15	55.447194388777554
2024-01-16	54.98344427376686
2024-01-17	53.29615140621696
2024-01-18	57.38541000091416
2024-01-19	57.232824060728355
2024-01-20	62.686265152238235
2024-01-21	65.33044156350522
2024-01-22	60.58614078334703
2024-01-23	53.250022737608006
2024-01-24	54.016521567075586
2024-01-25	53.42454851545761
2024-01-26	59.00144466917076
2024-01-27	58.13872663551402
2024-01-28	59.026986183074264
2024-01-29	60.376178474750304
2024-01-30	61.45775676837129
2024-01-31	61.82944036609781
2024-02-01	65.43855421686747
2024-02-02	68.8035497431107
2024-02-03	70.40032373487817
2024-02-04	70.35932004689332
2024-02-05	69.57707196903044
2024-02-06	66.34997029114676
2024-02-07	65.75487843889955
2024-02-08	64.21470415934388
2024-02-09	64.64399224806202
2024-02-10	65.37417284940847
2024-02-11	58.55150569225119
2024-02-12	57.092126550422435
2024-02-13	57.87838877961173
2024-02-14	59.77233181152554
2024-02-15	58.7390625
2024-02-20	63.29816882536847
2024-02-21	64.33462355798422
2024-02-22	63.26339542135062
2024-02-23	63.07816316560821
2024-02-24	62.00231124807396
2024-02-25	60.5448965275342
2024-02-26	62.39390528958532
2024-02-27	65.31288772389689
2024-02-28	63.08811067877216
2024-02-29	61.36777768006332
2024-03-01	61.58981209368599
2024-03-02	64.97611532884073
2024-03-03	63.75615359369872
2024-03-04	66.24459781447703
2024-03-05	65.78170223203335
2024-03-06	64.41138659320478
2024-03-07	64.71651036737504
2024-03-10	64.94597220872608
2024-03-11	68.31229138032593
2024-03-12	65.81174352305692
2024-03-13	65.16792317357745
2024-03-14	66.07331993358385
2024-03-15	64.97635135135135
2024-03-16	65.03307072980694
2024-03-17	65.25570493543252
2024-03-18	72.1048026048026
2024-03-19	71.38797405189621
2024-03-20	65.55406157270029
2024-03-21	65.80240115544322
2024-03-22	64.57725321888412
2024-03-23	64.18342867687765
2024-03-24	65.55997838616715
2024-03-25	66.38501641243484
2024-03-26	68.4766446087972
2024-03-27	66.46345228366476
2024-03-28	65.53487569060773
2024-03-29	64.55157327948848
2024-03-30	64.56928387925498
2024-03-31	64.94646730709637
2024-04-01	66.82081686429513
2024-04-02	67.92845997815571
2024-04-03	68.46265041412721
2024-04-04	72.83160402736146
2024-04-05	68.7218850678055
2024-04-06	67.18517056222363
2024-04-07	62.929898516783766
2024-04-08	63.52982646420824
2024-04-09	62.458607940845525
2024-04-10	59.03576549306994
2024-04-11	61.15305793125706
2024-04-12	62.18958502847844
2024-04-13	59.57852867044738
2024-04-14	62.07517632891794
2024-04-15	61.811060814800236
2024-04-16	60.615536472213996
2024-04-17	63.7796511627907
2024-04-18	69.95300834431269
2024-04-19	69.83134024271415
2024-04-20	68.60426651630486
2024-04-21	71.08885542168674
2024-04-22	70.37645951035782
2024-04-23	71.0450460089878
2024-04-24	68.60272609690578
2024-04-25	69.44674444862628
2024-04-26	70.3809318377912
2024-04-27	59.047309284447074
2024-04-28	62.739549839228296
2024-04-29	73.0993525603296
2024-04-30	73.60995991575514
2024-05-01	70.94925496688742
2024-05-02	72.97969790482378
2024-05-03	72.86704270749395
2024-05-04	74.03826101580894
2024-05-05	73.96172050153616
2024-05-06	71.2288056006147
2024-05-07	71.54305705059204
2024-05-08	72.57980777129713
2024-05-09	77.85733126454616
2024-05-10	73.29927126832064
2024-05-11	73.12869264613451
2024-05-12	72.90153532821557
2024-05-13	68.02572150348313
2024-05-14	70.33137784639135
2024-05-15	73.65614630758546
2024-05-16	71.84259480085858
2024-05-17	70.06252514685765
2024-05-18	71.07218980941268
2024-05-19	68.91076076448279
2024-05-20	70.78535181398168
2024-05-21	71.67542082294264
2024-05-22	72.03689506468615
2024-05-23	71.83830078794108
2024-05-24	72.16011574632265
2024-05-25	74.31946624803767
2024-05-26	71.42471822774971
2024-05-27	71.47490251389695
2024-05-28	72.52124450573127
2024-05-29	74.05521393799641
2024-05-30	73.02888463546198
2024-05-31	71.66697928212123
2024-06-01	68.53171946089793
2024-06-02	68.07873704201947
2024-06-03	74.30518368617683
2024-06-04	75.16202328382175
2024-06-05	72.24044123745541
2024-06-06	70.93011224131884
2024-06-07	71.44978577549271
2024-06-08	69.6855299081658
2024-06-09	70.90367010309278
2024-06-10	71.2892016332204
2024-06-11	69.83552461974736
2024-06-12	70.04857480182156
2024-06-13	71.98655913978494
2024-06-16	73.00140745953554
2024-06-17	71.96196157421754
2024-06-18	70.79968256620165
2024-06-19	77.61762907311959
2024-06-20	75.54925851703406
2024-06-21	71.32229877331541
2024-06-22	70.04965654224944
2024-06-23	73.09513777702874
2024-06-24	70.34488462492763
2024-06-25	71.48118123914303
2024-06-26	70.57148812005002
2024-06-27	72.71003307607498
2024-06-28	72.99590331831217
2024-06-29	71.68970941303088
2024-06-30	72.36853932584269
2024-07-01	72.087119888151
2024-07-02	72.55385125611475
2024-07-03	71.93152866242038
2024-07-04	72.35389797091925
2024-07-05	74.72037193575655
2024-07-06	69.21024471537585
2024-07-07	66.76939004399965
2024-07-08	66.14459574468086
2024-07-09	65.9633138132966
2024-07-10	64.98888145795017
2024-07-11	67.24264951553626
2024-07-12	67.69441316587267
2024-07-13	67.93594620897107
2024-07-14	66.5272946443947
2024-07-15	65.29221515125099
2024-07-16	67.32344771973837
2024-07-17	67.14837950389281
2024-07-18	64.43021596422795
2024-07-19	69.14777841420506
2024-07-20	67.87999693086779
2024-07-21	68.3960240060015
2024-07-22	68.18144850311997
2024-07-23	69.91248382923673
2024-07-24	70.31996506784898
2024-07-25	70.48368683920347
2024-07-26	72.27395991798399
2024-07-27	73.01338912133892
2024-07-28	74.88864851107152
2024-07-29	71.86696187909126
2024-07-30	73.57533039647578
2024-07-31	73.27427321037824
2024-08-01	71.75672113863996
2024-08-02	71.79924816988722
2024-08-03	74.0302624368264
2024-08-04	73.37237052527986
2024-08-05	77.48818657897942
2024-08-06	78.1029411764706
2024-08-07	75.36889031430404
2024-08-08	75.1731523766643
2024-08-09	76.69361378611252
2024-08-10	78.72443921179824
2024-08-11	76.25308044642281
2024-08-12	72.72168402651322
2024-08-13	75.6486712701402
2024-08-14	72.44561047984367
2024-08-15	72.67933077727432
2024-08-16	72.47258485639686
2024-08-17	69.68254855386336
2024-08-18	68.42828106852497
2024-08-19	72.79981127966902
2024-08-20	72.15890152887472
2024-08-21	73.22117176178318
2024-08-22	73.42990042881023
2024-08-23	76.72716812886524
2024-08-24	76.20582779409492
2024-08-25	78.46500777604977
2024-08-26	73.94162806088683
2024-08-27	70.71810823466453
2024-08-28	71.24926194310252
2024-08-29	71.3874638120245
2024-08-30	68.11658223573117
2024-08-31	69.22448282924832
2024-09-01	73.63295510606808
2024-09-02	73.87431327066292
2024-09-03	72.37364138873362
2024-09-04	71.32623201714111
2024-09-05	71.79327271713059
2024-09-06	71.15702920921396
2024-09-07	71.39921070481593
2024-09-08	70.94802740373258
2024-09-09	66.88733298325457
2024-09-10	70.97884579699388
2024-09-11	69.79651925140064
2024-09-12	71.22707397778304
2024-09-13	71.8794321726399
2024-09-14	69.40304476841698
2024-09-15	68.65326906103606
2024-09-16	69.85555171221031
2024-09-17	70.2768694910435
2024-09-18	66.38747083362794
2024-09-19	66.59016275901628
2024-09-20	71.4634577325417
2024-09-21	71.35969084423306
2024-09-22	70.32585741180323
2024-09-23	70.18413776759618
2024-09-24	66.86875630098066
2024-09-25	68.20409822735404
2024-09-26	72.09188700936114
2024-09-27	72.47061716252766
2024-09-28	76.34507377439314
2024-09-29	77.66899124229647
2024-09-30	74.95973208521627
2024-10-01	72.48920981373595
2024-10-02	74.93068391866913
2024-10-03	73.13288869524416
2024-10-04	75.32028201793415
2024-10-05	75.88103797633832
2024-10-06	76.36275148233197
2024-10-07	75.89592255371217
2024-10-08	79.65406338813541
2024-10-09	78.7767746063342
2024-10-10	78.65706888435588
2024-10-11	74.60163285918694
2024-10-12	73.05998289535064
2024-10-13	72.6148382867133
2024-10-14	70.47204873159072
2024-10-15	71.94884481864251
2024-10-16	72.13641721736025
2024-10-17	71.60350154479917
2024-10-18	71.72821890213194
2024-10-19	76.50612381390295
2024-10-20	74.22764106757862
2024-10-21	82.93033348560986
2024-10-22	76.02640028540849
2024-10-23	74.92051243632005
2024-10-24	74.01737723371323
2024-10-25	69.99110306868732
2024-10-26	73.62497253753205
2024-10-27	75.22060842546426
2024-10-28	74.30549596863673
2024-10-29	74.83796085571234
2024-10-30	74.25483572168038
2024-10-31	76.15255148679894
2024-11-01	79.28081063268893
2024-11-02	78.24008563564074
2024-11-03	79.07319460183373
2024-11-04	80.75943659117394
2024-11-05	77.78048656351791
2024-11-06	77.42414491098769
2024-11-07	78.24012013910844
2024-11-09	79.23940953271999
2024-11-10	79.83154471544715
2024-11-11	78.47493884207665
2024-11-12	77.10677900765461
2024-11-13	77.08022561743607
2024-11-14	78.7584799934717
2024-11-15	77.98440451135934
2024-11-16	79.29260730022303
2024-11-17	77.53837373627569
2024-11-18	78.5766097240473
2024-11-19	78.71935063524813
2024-11-20	80.47117980204308
2024-11-21	79.95171047700626
2024-11-22	79.3145252907763
2024-11-23	79.73097915074773
2024-11-24	77.64225117826449
2024-11-25	75.99557081164876
2024-11-26	76.29849579996093
2024-11-27	77.05675343537035
2024-11-28	77.47703832374334
2024-11-29	76.12914929333405
2024-11-30	74.63523259014589
2024-12-01	74.2653084196308
2024-12-02	76.94800857384976
2024-12-03	77.39729589183567
2024-12-04	76.56205238889434
2024-12-05	76.43781407035176
2024-12-06	77.38360183505814
2024-12-07	74.51884456671252
2024-12-08	72.5268054940186
2024-12-09	73.24081935894715
2024-12-10	73.8068255687974
2024-12-11	73.49324514855546
2024-12-12	75.87749393011717
2024-12-13	75.9719693835333
2024-12-14	74.81675531914894
2024-12-15	75.62627729375068
2024-12-16	78.57321323253444
2024-12-17	77.51049736162568
2024-12-18	76.00010853638682
2024-12-19	75.00339733360786
2024-12-20	75.63236785754536
2024-12-21	75.7300566416956
2024-12-22	76.46941192865106
2024-12-23	78.71917918024903
2024-12-24	77.38453661034306
2024-12-25	76.98875175753788
2024-12-26	77.85436181903815
2024-12-27	79.69609314359637
2024-12-28	80.21811994018461
2024-12-29	79.01888940640687
2024-12-30	78.94186943772827
2024-12-31	77.59407960199005
2025-01-01	76.65476638528953
2025-01-02	77.96922608165752
2025-01-03	81.15138646015488
2025-01-04	81.41951295823121
2025-01-05	82.09799828730465
2025-01-06	78.83509227688478
2025-01-07	76.1931780731627
2025-01-08	75.90050839118788
2025-01-09	76.18976809104574
2025-01-10	74.67824074074075
2025-01-11	74.04873153500321
2025-01-12	72.14726688102894
2025-01-13	72.29916747756515
2025-01-14	72.22990934875702
2025-01-15	72.20531480868894
2025-01-16	72.9516553387415
2025-01-17	73.28361378859664
2025-01-18	70.50708369659982
2025-01-19	69.94304549875716
2025-01-20	70.7722248918789
2025-01-21	70.04611585333119
2025-01-22	67.76636706908472
2025-01-23	67.25646818352966
2025-01-24	72.37360932819854
2025-01-25	72.87827148696714
2025-01-26	72.23999571436224
2025-01-27	72.16323014804846
2025-01-28	73.6620901751881
2025-01-29	77.26937116881328
2025-01-30	79.48043676069153
2025-01-31	72.46613306653326
2025-02-01	71.50805178402274
2025-02-02	73.74433893352813
2025-02-03	73.23812423873325
2025-02-04	75.40096539754855
2025-02-26	76.12897557547004
2025-02-27	75.99025716551489
2025-02-28	75.12196632693282
2025-03-01	73.51434865789321
2025-03-02	75.14661126699762
2025-03-03	74.9480099234171
2025-03-04	75.62562557175913
2025-03-05	75.81239593963156
2025-03-07	76.46231757786974
2025-03-08	76.15488442719757
2025-03-09	73.47156223419337
2025-03-10	73.37657845613265
2025-03-11	74.24766984537472
2025-03-12	76.01890257074962
2025-03-13	74.40957072484166
2025-03-14	76.58617511520737
2025-03-15	74.9559919490834
2025-03-16	76.65762015762016
2025-03-17	79.11534713065413
2025-03-18	78.02862671447271
2025-03-19	75.99584012592051
2025-03-20	75.3752539242844
2025-03-21	72.93616259929864
2025-03-22	71.49304952215465
2025-03-23	69.82858405124807
2025-03-24	70.87846418166879
2025-03-25	72.04076613504247
2025-03-26	71.54107155803669
2025-03-27	72.40396068020378
2025-03-28	75.25745993998075
2025-03-29	76.36989711251245
2025-03-30	76.81345717918947
2025-03-31	78.06019450033534
2025-04-01	77.42011900752217
2025-04-02	76.91085354128832
2025-04-03	76.39075809199319
2025-04-04	77.14021964029922
2025-04-05	75.78149742281737
2025-04-06	76.53765490943756
2025-04-07	76.58586834057621
2025-04-08	77.57059184470351
2025-04-09	76.08916083916084
2025-04-10	79.55779682859864
2025-04-11	77.82896308514874
2025-04-12	75.2500703868461
2025-04-13	72.85514330148855
2025-04-14	72.64391724137931
2025-04-15	71.28515474154577
2025-04-16	72.10677527656998
2025-04-17	76.05542355086479
2025-04-18	73.99972289957881
2025-04-19	75.51243781094527
2025-04-20	76.77735786139054
2025-04-21	77.88084941228654
2025-04-22	77.25329291815927
2025-04-23	76.35022863754062
2025-04-24	77.09835794577914
2025-04-25	78.05109529327375
2025-04-26	79.2461889395794
2025-04-27	77.74816218699748
2025-04-28	78.43717526118778
2025-04-29	78.31507910167053
2025-04-30	78.03051240948538
